osmid,highway,maxspeed,name,oneway,reversed,length,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,vehicle_count,avg_speed_kmph,wind_speed_mps,wind_dir_deg,temperature_k,humidity_pct,weather_description,weather_source,pm2_5_ugm3,pm10_ugm3,no2_ugm3,o3_ugm3,so2_ugm3,co_ugm3,openweather_aqi_1to5,AQI,aqi_source,carbon_cost
191094730,residential,,,False,False,141.827057604603,,,,,,,,42,0,65,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1336.4510493159032
191094732,residential,,,False,True,71.05600781876404,,,,,,,,21,0,162,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1506.528791996773
191094727,residential,,,False,True,13.001900836278498,,,,,,,,13,0,199,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,395.6853919703305
52097226,primary,,CIT Road,True,False,75.4515835400175,2,,,,,,,18,0,58,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,635.3430214385218
191094727,residential,,,False,False,70.08726290091067,,,,,,,,26,0,26,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,368.8722602508413
191093878,residential,,,False,False,16.824525371398877,,,,,,,,18,0,86,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,283.8291018328364
191093878,residential,,,False,True,73.59852549947944,,,,,,,,25,0,113,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1143.1960057729411
191094730,residential,,,False,False,123.79107616665965,,,,,,,,40,0,143,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2344.454867019879
191093878,residential,,,False,False,15.632857775753907,,,,,,,,12,0,183,31,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,423.49755675555576
191093878,residential,,,False,True,59.869209781303994,,,,,,,,18,0,100,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,828.630517375648
191114949,residential,,,False,True,96.92827643577493,,,,,,,,23,0,169,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2100.9054461175156
191093878,residential,,,False,True,15.632857775753907,,,,,,,,12,0,86,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,241.53109224578031
191093878,residential,,,False,False,179.74500654852454,,,,,,,,31,0,63,29,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1534.0722495068455
191102790,residential,,,False,True,50.67265023913909,,,,,,,,14,0,170,32,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1123.9220648784374
191102790,residential,,,False,False,50.67265023913909,,,,,,,,14,0,189,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1239.4557074236745
191093878,residential,,,False,False,160.93150563096754,,,,,,,,32,0,198,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4003.9325737917884
191093878,residential,,,False,True,41.111788479546924,,,,,,,,29,0,20,45,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,263.8682923509126
"[1065798320, 191117548]",residential,,,False,"[False, True]",35.01771879648031,,,,,,,,24,0,44,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,325.093555245416
191093878,residential,,,False,False,9.352531354892207,,,,,,,,12,0,22,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,104.89068277691543
191093878,residential,,,False,True,46.53597233378048,,,,,,,,21,0,63,51,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,477.0119508433804
191115114,residential,,,False,True,102.08454961890753,,,,,,,,20,0,161,39,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2092.4734986372932
191114944,residential,,,False,True,65.49971194471898,,,,,,,,16,0,189,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1585.7334669062266
191115114,residential,,,False,False,102.08454961890752,,,,,,,,20,0,126,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1663.7183902378817
191115114,residential,,,False,True,59.89929434859777,,,,,,,,12,0,23,56,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,245.52205240212982
191093878,residential,,,False,False,43.19532185996816,,,,,,,,39,0,77,42,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,614.3247739861058
191093878,residential,,,False,True,108.10043357116236,,,,,,,,39,1,52,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,886.7467054840531
191114942,residential,,,False,True,169.9561657779092,,,,,,,,66,1,146,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,3324.832024428969
191114944,residential,,,False,False,71.14573853152929,,,,,,,,14,1,78,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,753.1241126551142
191114944,residential,,,False,False,65.49971194471898,,,,,,,,16,0,81,59,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,736.8572001026686
191114944,residential,,,False,True,71.14573853152928,,,,,,,,14,1,61,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,607.9868060507944
191114949,residential,,,False,False,96.92827643577493,,,,,,,,23,0,129,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1635.649719225796
191115114,residential,,,False,False,59.89929434859777,,,,,,,,12,0,35,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,331.7770362641106
52097226,primary,,CIT Road,True,False,19.937044044289532,2,,,,,,,9,0,170,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,471.9156985035064
191115906,residential,,,False,True,97.70944116300976,,,,,,,,21,0,188,30,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2329.5249926375
191115904,residential,,Upendra Chandra Banerjee Road,False,False,63.34860625689776,,,,,,,,24,0,46,57,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,489.8843065380756
191115904,residential,,Upendra Chandra Banerjee Road,False,True,75.76545371793966,,,,,,,,22,0,195,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1903.111616999788
191115906,residential,,,False,False,97.70944116300974,,,,,,,,21,0,55,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,770.0823116758643
191115904,residential,,Upendra Chandra Banerjee Road,False,False,44.40798006543058,,,,,,,,20,0,103,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,669.082633608722
191115904,residential,,Upendra Chandra Banerjee Road,False,True,223.6776167053382,,,,,,,,67,0,66,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2126.7267243062784
191117564,residential,,,False,True,206.35734812792117,,,,,,,,73,0,147,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4025.343620976529
52097226,primary,,CIT Road,True,False,74.0552169465741,2,,,,,,,12,0,58,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,595.6243099481559
191115911,living_street,,,False,True,113.27421291321932,,,,,,,,18,0,123,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1782.127382599117
191093878,residential,,,False,False,46.53597233378048,,,,,,,,21,0,70,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,516.102167603756
191093878,residential,,,False,True,16.824525371398877,,,,,,,,18,0,96,52,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,304.018532278515
191115904,residential,,Upendra Chandra Banerjee Road,False,True,63.34860625689776,,,,,,,,24,0,107,43,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,953.5961043385672
191117565,residential,,,False,False,132.4336947270899,,,,,,,,47,0,159,48,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2782.0348953928747
1122567399,residential,,,False,False,66.92063696464886,,,,,,,,22,0,143,37,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1278.5581303133745
113748570,secondary,,Narkeldanga Main Road,False,False,35.13867229127433,,,,,,,,17,0,161,33,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,784.0791486674202
113748570,secondary,,Narkeldanga Main Road,False,True,101.44634352099385,,,,,,,,31,0,199,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2597.7386832813327
191114942,residential,,,False,False,36.96223082057251,,,,,,,,47,0,178,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1044.7132503274288
191114942,residential,,,False,True,4.037127253496137,,,,,,,,34,0,116,35,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,246.39681136866625
191117550,residential,,,False,True,46.15857557149237,,,,,,,,41,0,163,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1128.0617381783907
113748570,secondary,,Narkeldanga Main Road,False,False,53.41801878490093,,,,,,,,31,0,158,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1188.0056361617214
113748570,secondary,,Narkeldanga Main Road,False,True,66.70137043831411,,,,,,,,24,0,116,36,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1068.6830765013326
191117565,residential,,,False,True,82.29837715606952,,,,,,,,32,0,26,28,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,436.9709367269369
191093878,residential,,,False,False,41.11178847954692,,,,,,,,29,0,135,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,831.21097336866
191093878,residential,,,False,True,46.4473863076142,,,,,,,,42,0,59,34,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,559.0474950579086
191117572,residential,,,False,True,132.43256865100142,,,,,,,,71,0,134,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2504.7157039081026
191117572,residential,,,False,False,72.11994730589106,,,,,,,,43,0,65,41,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,797.7355889859504
1132135191,residential,,,False,False,67.36781798828856,,,,,,,,27,0,20,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,316.8827631718925
113748570,secondary,,Narkeldanga Main Road,False,False,78.84865003888768,,,,,,,,23,0,114,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1213.8495325319834
113748570,secondary,,Narkeldanga Main Road,False,True,35.13867229127433,,,,,,,,17,0,80,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,442.5312539962336
191117554,residential,,,False,False,18.426747667207987,,,,,,,,17,0,70,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,259.9846804045471
191117557,residential,,,False,True,85.66995321319965,,,,,,,,28,0,94,46,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1126.557072244892
191117565,residential,,,False,False,82.2983771560695,,,,,,,,32,0,179,25,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1947.9691413123728
191117565,residential,,,False,True,132.43369472708991,,,,,,,,47,0,50,23,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1049.8021683625395
113748570,secondary,,Narkeldanga Main Road,False,False,23.246305587316726,,,,,,,,20,0,66,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,304.31074025154845
113748570,secondary,,Narkeldanga Main Road,False,True,53.41801878490093,,,,,,,,31,0,89,47,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,745.7044406227419
191117562,residential,,,False,True,111.93241170192826,,,,,,,,49,0,189,53,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2803.827097399733
"[1065798320, 191117548]",residential,,,False,"[False, True]",35.01771879648031,,,,,,,,24,0,142,26,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,736.9019282920245
191117562,residential,,,False,False,111.93241170192826,,,,,,,,49,0,177,49,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2642.644424548956
191115904,residential,,Upendra Chandra Banerjee Road,False,False,223.6776167053382,,,,,,,,67,0,182,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,5240.319148844586
191117564,residential,,,False,False,206.35734812792117,,,,,,,,73,0,149,50,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,4074.86938452723
191115904,residential,,Upendra Chandra Banerjee Road,False,True,161.0034850606649,,,,,,,,46,0,33,20,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,887.773800840233
191117550,residential,,,False,False,46.15857557149237,,,,,,,,41,0,61,55,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,563.0807731833241
191117557,residential,,,False,False,29.316972089666134,,,,,,,,26,0,199,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,850.2892935012273
191117554,residential,,,False,True,18.426747667207987,,,,,,,,17,0,186,27,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,516.4850079320823
191117557,residential,,,False,True,29.316972089666134,,,,,,,,26,0,96,40,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,487.9315184729539
191117557,residential,,,False,False,85.66995321319965,,,,,,,,28,0,104,22,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1229.3610161007316
191114942,residential,,,False,True,36.96223082057251,,,,,,,,47,0,199,38,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,1137.8580719952715
191114942,residential,,,False,False,44.05169346166718,,,,,,,,47,1,38,21,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,453.0757221852023
191117572,residential,,,False,False,132.43256865100142,,,,,,,,71,0,157,24,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,2870.2295933848663
191117572,residential,,,False,True,72.11994730589106,,,,,,,,43,0,82,44,5.94,165,302.56,63,overcast clouds,live_openweathermap,36.26,44.11,3.06,81.9,2.36,265.95,3,101,live_openweathermap_air_pollution,944.8602814899681
