u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,maxspeed,ref,bridge,width,junction,access,tunnel,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
11499385719,1684349395,0,156147129,residential,,,False,False,74.42022400044715,"LINESTRING (9843580.80767496 2581466.5789436107, 9843538.072122443 2581535.0223389496)",,,,,,,,31,0,6.57,204,300.0,65.0,3,54,77,5.0,853.4428697641316
11499385719,4415603951,0,156147129,residential,,,False,True,92.62725294978421,"LINESTRING (9843580.80767496 2581466.5789436107, 9843633.996127661 2581381.389795316)",,,,,,,,48,0,6.57,204,300.0,65.0,3,54,44,5.0,739.8718955748606
11499385719,11499379250,0,1237978858,residential,,,False,False,50.00547121250123,"LINESTRING (9843580.80767496 2581466.5789436107, 9843627.639784737 2581493.8983978727)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,59,5.0,559.8387361845087
11499385719,11499385718,0,1237978858,residential,,,False,True,50.83487622554975,"LINESTRING (9843580.80767496 2581466.5789436107, 9843534.788197467 2581436.245480402)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,39,5.0,438.70722073557283
1684352312,1684349395,0,156147149,residential,,,False,True,50.55558378992922,"LINESTRING (9843491.896797664 2581505.4844641974, 9843538.072122443 2581535.0223389496)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,41,5.0,369.5334722464518
1684352312,11499385718,0,156147196,residential,,,False,False,75.11936831455041,"LINESTRING (9843491.896797664 2581505.4844641974, 9843534.788197467 2581436.245480402)",,,,,,,,36,0,6.57,204,300.0,65.0,3,54,19,5.0,362.0721597571749
1684352312,1684399955,0,156147196,residential,,,False,True,35.119217629695875,"LINESTRING (9843491.896797664 2581505.4844641974, 9843471.180240428 2581537.4335963507)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,20,5.0,205.08612231127012
2024783025,11499379250,0,156146221,residential,,,False,False,76.46742234392775,"LINESTRING (9843584.113863837 2581564.4638157706, 9843627.639784737 2581493.8983978727)",,,,,,,,39,0,6.57,204,300.0,65.0,3,54,40,5.0,572.8436272508532
2024783025,1684401260,0,156146221,residential,,,False,True,34.88982136481347,"LINESTRING (9843584.113863837 2581564.4638157706, 9843563.464098295 2581596.1598784323)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,30,5.0,241.40335691332848
2024783025,1684349395,0,156147149,residential,,,False,False,50.40379955541819,"LINESTRING (9843584.113863837 2581564.4638157706, 9843538.072122443 2581535.0223389496)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,26,5.0,278.05985461290476
11499385718,1684354462,0,156147196,residential,,,False,False,91.57030128461177,"LINESTRING (9843534.788197467 2581436.245480402, 9843587.086094242 2581351.852193768)",,,,,,,,47,0,6.57,204,300.0,65.0,3,54,42,5.0,707.3143184744433
11499385718,1684352312,0,156147196,residential,,,False,True,75.11936831455041,"LINESTRING (9843534.788197467 2581436.245480402, 9843491.896797664 2581505.4844641974)",,,,,,,,36,0,6.57,204,300.0,65.0,3,54,41,5.0,560.387292107588
11499385718,11499385719,0,1237978858,residential,,,False,False,50.83487622554975,"LINESTRING (9843534.788197467 2581436.245480402, 9843580.80767496 2581466.5789436107)",,,,,,,,38,0,6.57,204,300.0,65.0,3,54,73,5.0,646.1135157358158
11499385718,11499385717,0,1237978858,residential,,,False,True,49.33418305258141,"LINESTRING (9843534.788197467 2581436.245480402, 9843490.249269199 2581406.623387955)",,,,,,,,26,1,6.57,204,300.0,65.0,3,54,22,5.0,268.04224325881495
1684399955,1684352312,0,156147196,residential,,,False,False,35.119217629695875,"LINESTRING (9843471.180240428 2581537.4335963507, 9843491.896797664 2581505.4844641974)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,43,5.0,302.01516296923074
1684399955,1684395063,0,156147196,residential,,,False,True,36.515010522834,"LINESTRING (9843471.180240428 2581537.4335963507, 9843449.194640996 2581570.3593511856)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,15,5.0,186.5270189411012
1684399955,1684399956,0,156154234,residential,,,False,True,54.39353966349328,"LINESTRING (9843471.180240428 2581537.4335963507, 9843422.29985202 2581504.435569203)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,11,5.0,157.59947235581114
1684354465,1684395897,0,191917804,residential,,,False,False,49.72199340468394,"LINESTRING (9843352.112913074 2581723.8971913625, 9843397.27523049 2581753.33900299)",,,,,,,,33,0,6.57,204,300.0,65.0,3,54,72,5.0,605.3980230164692
1684354465,1684357886,0,191917804,residential,,,False,True,54.11741089983235,"LINESTRING (9843352.112913074 2581723.8971913625, 9843302.58687162 2581692.4299565363)",,,,,,,,24,0,6.57,204,300.0,65.0,3,54,24,5.0,286.65814339151717
1684354465,1684395063,0,156147196,residential,,,False,False,167.5397356143735,"LINESTRING (9843352.112913074 2581723.8971913625, 9843405.935886873 2581638.658497842, 9843449.194640996 2581570.3593511856)",,,,,,,,61,0,6.57,204,300.0,65.0,3,54,50,5.0,1321.038413686241
1684357886,1684396711,0,156148005,residential,,,False,True,49.03526866623964,"LINESTRING (9843302.58687162 2581692.4299565363, 9843275.224540783 2581738.015268967)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,32,5.0,274.0954316783602
1684357886,1684354465,0,191917804,residential,,,False,False,54.11741089983235,"LINESTRING (9843302.58687162 2581692.4299565363, 9843352.112913074 2581723.8971913625)",,,,,,,,24,0,6.57,204,300.0,65.0,3,54,55,5.0,487.9749119388935
1684357886,6469857579,0,156148005,residential,,,False,False,191.91562859073773,"LINESTRING (9843302.58687162 2581692.4299565363, 9843357.37832499 2581605.141847089, 9843377.716395956 2581572.7344447756, 9843414.19579309 2581516.817356871)",,,,,,,,35,7,6.57,204,300.0,65.0,3,54,26,5.0,763.5767612031017
1684395063,1684399955,0,156147196,residential,,,False,False,36.515010522834,"LINESTRING (9843449.194640996 2581570.3593511856, 9843471.180240428 2581537.4335963507)",,,,,,,,22,0,6.57,204,300.0,65.0,3,54,27,5.0,239.10863409398218
1684395063,2024783018,0,156153267,residential,,,False,False,51.01428065368027,"LINESTRING (9843449.194640996 2581570.3593511856, 9843496.238257805 2581599.4512569867)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,33,5.0,327.8165513885738
1684395063,1684354465,0,156147196,residential,,,False,True,167.5397356143735,"LINESTRING (9843449.194640996 2581570.3593511856, 9843405.935886873 2581638.658497842, 9843352.112913074 2581723.8971913625)",,,,,,,,61,0,6.57,204,300.0,65.0,3,54,51,5.0,1341.143181959966
1684396711,1684357886,0,156148005,residential,,,False,False,49.03526866623964,"LINESTRING (9843275.224540783 2581738.015268967, 9843302.58687162 2581692.4299565363)",,,,,,,,15,0,6.57,204,300.0,65.0,3,54,39,5.0,315.28505735800155
1684396711,2176570122,0,156153606,tertiary,,,True,False,23.9513405105844,"LINESTRING (9843275.224540783 2581738.015268967, 9843272.96475512 2581727.815529375, 9843273.387769185 2581712.2989162626)",,,,,,,,9,0,6.57,204,300.0,65.0,3,54,47,5.0,190.885560479696
6469857579,1684399956,0,156148005,residential,,,False,False,13.648323352192474,"LINESTRING (9843414.19579309 2581516.817356871, 9843422.29985202 2581504.435569203)",,,,,,,,12,0,6.57,204,300.0,65.0,3,54,15,5.0,95.36698203394646
6469857579,6469857580,0,689647784,residential,,,False,True,13.546261522486445,"LINESTRING (9843414.19579309 2581516.817356871, 9843402.017440798 2581508.607037045)",,,,,,,,13,2,6.57,204,300.0,65.0,3,54,60,5.0,167.33308296190242
6469857579,1684357886,0,156148005,residential,,,False,True,191.9156285907377,"LINESTRING (9843414.19579309 2581516.817356871, 9843377.716395956 2581572.7344447756, 9843357.37832499 2581605.141847089, 9843302.58687162 2581692.4299565363)",,,,,,,,35,7,6.57,204,300.0,65.0,3,54,17,5.0,556.3078823251049
2024783018,2024783027,0,156153267,residential,,,False,False,50.29144248213372,"LINESTRING (9843496.238257805 2581599.4512569867, 9843542.61395767 2581628.133297713)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,36,5.0,343.05903152281763
2024783018,1684395063,0,156153267,residential,,,False,True,51.01428065368027,"LINESTRING (9843496.238257805 2581599.4512569867, 9843449.194640996 2581570.3593511856)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,71,5.0,560.4416711693558
2024783018,1684395897,0,156153394,residential,,,False,True,168.74441590601623,"LINESTRING (9843496.238257805 2581599.4512569867, 9843452.044419961 2581668.1604402834, 9843397.27523049 2581753.33900299)",,,,,,,,55,0,6.57,204,300.0,65.0,3,54,68,5.0,1662.7544337930924
3871279493,1684395897,0,156153551,residential,,,False,False,49.20011422542143,"LINESTRING (9843368.35442678 2581798.164924523, 9843397.27523049 2581753.33900299)",,,,,,,,23,0,6.57,204,300.0,65.0,3,54,51,5.0,426.9046990595792
3871279493,1684396711,0,156153606,tertiary,,,True,False,102.2497662102219,"LINESTRING (9843368.35442678 2581798.164924523, 9843275.224540783 2581738.015268967)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,50,5.0,729.2985972613313
2176570122,2176570119,0,1126855559,secondary,2,Street Number 13,True,False,100.27074620127951,"LINESTRING (9843273.387769185 2581712.2989162626, 9843331.618994819 2581620.489571215)",,13,,,,,,15,0,6.57,204,300.0,65.0,3,54,16,5.0,278.3198327064567
1684401260,2024783025,0,156146221,residential,,,False,False,34.88982136481347,"LINESTRING (9843563.464098295 2581596.1598784323, 9843584.113863837 2581564.4638157706)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,55,5.0,346.0728210077689
1684401260,2024783027,0,156146221,residential,,,False,True,35.2049683147709,"LINESTRING (9843563.464098295 2581596.1598784323, 9843542.61395767 2581628.133297713)",,,,,,,,21,0,6.57,204,300.0,65.0,3,54,58,5.0,360.8265794708055
1684401260,1684401263,0,156154643,residential,,,False,False,58.091098209309976,"LINESTRING (9843563.464098295 2581596.1598784323, 9843615.86218261 2581631.1112173474)",,,,,,,,19,0,6.57,204,300.0,65.0,3,54,35,5.0,349.78261247910194
1684401263,6509345833,0,156145767,tertiary,,,True,False,87.74053386132196,"LINESTRING (9843615.86218261 2581631.1112173474, 9843564.900119726 2581711.442910833)",,,,,,,,30,0,6.57,204,300.0,65.0,3,54,55,5.0,739.887523484725
1684401263,1684401260,0,156154643,residential,,,False,True,58.091098209309976,"LINESTRING (9843615.86218261 2581631.1112173474, 9843563.464098295 2581596.1598784323)",,,,,,,,19,0,6.57,204,300.0,65.0,3,54,60,5.0,524.0559071070318
6509345833,6509345834,0,693366979,tertiary_link,,,False,True,10.432913337337148,"LINESTRING (9843564.900119726 2581711.442910833, 9843574.15076941 2581717.953375772)",,,,,,,,16,0,6.57,204,300.0,65.0,3,54,24,5.0,120.84679041153099
6509345833,2964532317,0,156145767,tertiary,,,True,False,165.42523945591142,"LINESTRING (9843564.900119726 2581711.442910833, 9843551.731023965 2581732.204069047, 9843468.809135273 2581862.896276465)",,,,,,,,34,0,6.57,204,300.0,65.0,3,54,60,5.0,1371.8617240825622
1684489318,1684553736,0,156164745,residential,,,False,False,50.25824829045269,"LINESTRING (9843387.690622332 2582127.527033151, 9843417.045572054 2582081.615121103)",,,,,,,,11,0,6.57,204,300.0,65.0,3,54,13,5.0,144.2028673331062
1684489318,1673636048,0,154905341,tertiary,,7th Cross Road,True,False,45.90977267342658,"LINESTRING (9843387.690622332 2582127.527033151, 9843354.138927806 2582106.1143188793, 9843345.712042352 2582100.7732013226)",,,,,,,,4,1,6.57,204,300.0,65.0,3,54,73,5.0,429.96960861921684
1684553736,1684489318,0,156164745,residential,,,False,True,50.25824829045269,"LINESTRING (9843417.045572054 2582081.615121103, 9843387.690622332 2582127.527033151)",,,,,,,,11,0,6.57,204,300.0,65.0,3,54,13,5.0,144.2028673331062
1684553736,1684496360,0,156173937,residential,,,False,False,50.74867621196258,"LINESTRING (9843417.045572054 2582081.615121103, 9843464.36748759 2582109.695159377)",,,,,,,,16,0,6.57,204,300.0,65.0,3,54,77,5.0,559.7177681985343
1684553736,6470057624,0,156164745,residential,,,False,False,238.01953181170313,"LINESTRING (9843417.045572054 2582081.615121103, 9843494.757708577 2581958.999108421, 9843555.204192076 2581863.6317244535)",,,,,,,,54,0,6.57,204,300.0,65.0,3,54,61,5.0,2023.1029728616668
1684496358,2024740636,0,156165720,residential,,,False,False,57.6097970878108,"LINESTRING (9843650.68291933 2581814.091538469, 9843617.376127686 2581866.9352125423)",,,,,,,,18,1,6.57,204,300.0,65.0,3,54,77,5.0,630.1145250913717
1684496358,1684496361,0,156165720,residential,,,False,True,49.93620706719212,"LINESTRING (9843650.68291933 2581814.091538469, 9843604.229295822 2581786.277242313)",,,,,,,,9,1,6.57,204,300.0,65.0,3,54,66,5.0,448.2947599721616
1684496358,2024740620,0,156166959,residential,,,False,False,52.02988972596173,"LINESTRING (9843650.68291933 2581814.091538469, 9843680.90616108 2581766.4564199005)",,,,,,,,10,1,6.57,204,300.0,65.0,3,54,33,5.0,263.8383633148084
2024740636,1684496358,0,156165720,residential,,,False,True,57.6097970878108,"LINESTRING (9843617.376127686 2581866.9352125423, 9843650.68291933 2581814.091538469)",,,,,,,,18,1,6.57,204,300.0,65.0,3,54,18,5.0,222.23716170967134
2024740636,1684522612,0,156167064,residential,,,False,False,51.38936932673778,"LINESTRING (9843617.376127686 2581866.9352125423, 9843665.354828218 2581895.268075323)",,,,,,,,23,1,6.57,204,300.0,65.0,3,54,74,5.0,579.1375996214314
2024740636,1684496360,0,156165720,residential,,,False,False,264.6526583913143,"LINESTRING (9843617.376127686 2581866.9352125423, 9843540.05360938 2581989.622885177, 9843464.36748759 2582109.695159377)",,,,,,,,75,1,6.57,204,300.0,65.0,3,54,20,5.0,1017.9663801391542
1684496361,1684505580,0,156164745,residential,,,False,False,322.90252180353565,"LINESTRING (9843604.229295822 2581786.277242313, 9843791.268304253 2581490.317690143)",,,,,,,,49,0,6.57,204,300.0,65.0,3,54,71,5.0,3006.929485766124
1684496361,6470057624,0,156164745,residential,,,False,True,84.46413813672272,"LINESTRING (9843604.229295822 2581786.277242313, 9843555.204192076 2581863.6317244535)",,,,,,,,20,0,6.57,204,300.0,65.0,3,54,69,5.0,810.1630637720641
1684496361,1684496358,0,156165720,residential,,,False,False,49.93620706719212,"LINESTRING (9843604.229295822 2581786.277242313, 9843650.68291933 2581814.091538469)",,,,,,,,9,1,6.57,204,300.0,65.0,3,54,66,5.0,448.2947599721616
1684496361,2176570098,0,156165720,residential,,,False,True,57.11046578218972,"LINESTRING (9843604.229295822 2581786.277242313, 9843552.309885316 2581752.5312212217)",,,,,,,,13,0,6.57,204,300.0,65.0,3,54,44,5.0,377.3432593299617
2024740620,1684505358,0,156166959,residential,,,False,False,269.9397907994244,"LINESTRING (9843680.90616108 2581766.4564199005, 9843838.133809878 2581519.590299873)",,,,,,,,70,1,6.57,204,300.0,65.0,3,54,45,5.0,1815.4748703168916
2024740620,1684496358,0,156166959,residential,,,False,True,52.02988972596173,"LINESTRING (9843680.90616108 2581766.4564199005, 9843650.68291933 2581814.091538469)",,,,,,,,10,1,6.57,204,300.0,65.0,3,54,71,5.0,501.09466046519395
2024740620,1684511417,0,156167064,residential,,,False,True,49.935546465896486,"LINESTRING (9843680.90616108 2581766.4564199005, 9843727.081485862 2581794.7288288926)",,,,,,,,12,1,6.57,204,300.0,65.0,3,54,33,5.0,265.5447640049501
1684496360,1684553736,0,156173937,residential,,,False,True,50.74867621196258,"LINESTRING (9843464.36748759 2582109.695159377, 9843417.045572054 2582081.615121103)",,,,,,,,16,0,6.57,204,300.0,65.0,3,54,76,5.0,553.6279270530987
1684496360,2024740636,0,156165720,residential,,,False,True,264.6526583913143,"LINESTRING (9843464.36748759 2582109.695159377, 9843540.05360938 2581989.622885177, 9843617.376127686 2581866.9352125423)",,,,,,,,75,1,6.57,204,300.0,65.0,3,54,27,5.0,1240.2746131878582
1684496360,1684522699,0,156173937,residential,,,False,False,49.81933177846757,"LINESTRING (9843464.36748759 2582109.695159377, 9843502.627996577 2582134.845461532, 9843509.652256446 2582139.137654967)",,,,,,,,20,1,6.57,204,300.0,65.0,3,54,45,5.0,376.8243916037249
1684522699,10272969964,0,156168879,residential,,,False,False,132.1759521084948,"LINESTRING (9843509.652256446 2582139.137654967, 9843586.774399668 2582018.3417696496)",,,,,,,,53,1,6.57,204,300.0,65.0,3,54,27,5.0,701.0500848315231
1684522699,1684522697,0,156173937,residential,,,False,False,49.613359788397545,"LINESTRING (9843509.652256446 2582139.137654967, 9843555.19306013 2582167.7724007918)",,,,,,,,24,1,6.57,204,300.0,65.0,3,54,79,5.0,598.1346507940086
1684522699,1684496360,0,156173937,residential,,,False,True,49.81933177846757,"LINESTRING (9843509.652256446 2582139.137654967, 9843502.627996577 2582134.845461532, 9843464.36748759 2582109.695159377)",,,,,,,,20,1,6.57,204,300.0,65.0,3,54,20,5.0,227.36639626832218
1684505580,1684496361,0,156164745,residential,,,False,True,322.90252180353565,"LINESTRING (9843791.268304253 2581490.317690143, 9843604.229295822 2581786.277242313)",,,,,,,,49,0,6.57,204,300.0,65.0,3,54,64,5.0,2735.691367451154
1684505580,1684505358,0,156166964,residential,,,False,False,50.96297969433043,"LINESTRING (9843791.268304253 2581490.317690143, 9843838.133809878 2581519.590299873)",,,,,,,,27,0,6.57,204,300.0,65.0,3,54,59,5.0,506.61789623585946
1684505580,1742495427,0,156164745,residential,,,False,False,59.23985866627747,"LINESTRING (9843791.268304253 2581490.317690143, 9843820.979476346 2581443.4430419765, 9843826.178096566 2581436.426323619)",,,,,,,,17,0,6.57,204,300.0,65.0,3,54,17,5.0,216.64931167920605
6470057624,1684496361,0,156164745,residential,,,False,False,84.46413813672272,"LINESTRING (9843555.204192076 2581863.6317244535, 9843604.229295822 2581786.277242313)",,,,,,,,20,0,6.57,204,300.0,65.0,3,54,29,5.0,404.7352007157951
6470057624,6470057625,0,689664316,residential,,,False,True,56.80722354295757,"LINESTRING (9843555.204192076 2581863.6317244535, 9843504.141941652 2581829.1862691897)",,,,,,,,19,0,6.57,204,300.0,65.0,3,54,48,5.0,433.0096076074356
6470057624,1684553736,0,156164745,residential,,,False,True,238.01953181170313,"LINESTRING (9843555.204192076 2581863.6317244535, 9843494.757708577 2581958.999108421, 9843417.045572054 2582081.615121103)",,,,,,,,54,0,6.57,204,300.0,65.0,3,54,63,5.0,2080.227660496476
2176570098,6509345834,0,156145618,tertiary,,,True,False,37.71981476306967,"LINESTRING (9843552.309885316 2581752.5312212217, 9843574.15076941 2581717.953375772)",,,,,,,,13,0,6.57,204,300.0,65.0,3,54,54,5.0,320.2243996646915
2176570098,1684496361,0,156165720,residential,,,False,False,57.11046578218972,"LINESTRING (9843552.309885316 2581752.5312212217, 9843604.229295822 2581786.277242313)",,,,,,,,13,0,6.57,204,300.0,65.0,3,54,11,5.0,151.18581483249045
1684505358,2024740620,0,156166959,residential,,,False,True,269.9397907994244,"LINESTRING (9843838.133809878 2581519.590299873, 9843680.90616108 2581766.4564199005)",,,,,,,,70,1,6.57,204,300.0,65.0,3,54,43,5.0,1750.6893205250299
