u,v,key,osmid,highway,maxspeed,name,oneway,reversed,length,geometry,lanes,ref,junction,bridge,width,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
10945627724,1202168279,0,"[1065785657, 1178251381]",residential,,,False,"[False, True]",55.626305186971976,"LINESTRING (9837520.50780448 2581194.2549070385, 9837499.568608262 2581196.9192918264, 9837491.520209078 2581188.877914606, 9837463.868447565 2581191.9883719)",,,,,,,,13,0,6.48,204,300.0,65.0,3,53,45,5.0,375.9820480096487
1202168289,1202168460,0,104184052,living_street,,,False,False,27.88225961233583,"LINESTRING (9837460.462071147 2581539.3987713913, 9837488.859673249 2581529.0303658242)",,,,,,,,7,0,6.48,204,300.0,65.0,3,53,47,5.0,202.85594421357408
1202168312,1202168831,0,104184099,residential,,Badur Bagan Lane,False,False,32.13848812695135,"LINESTRING (9837532.11842737 2581395.507581792, 9837505.156846698 2581417.5824709455)",,,,,,,,12,0,6.48,204,300.0,65.0,3,53,33,5.0,197.86841298272734
1202168312,10281869262,0,104184080,tertiary,,Badur Bagan Lane,False,True,203.2848230592383,"LINESTRING (9837532.11842737 2581395.507581792, 9837568.074622896 2581382.052884933, 9837581.143531116 2581377.3630334823, 9837738.794193976 2581318.9268720723)",,,,,,,,30,1,6.48,204,300.0,65.0,3,53,35,5.0,1011.3962568488008
1202168312,1202168700,0,104184114,tertiary,,Biplabi Pulin Das Street,False,False,111.90131717014573,"LINESTRING (9837532.11842737 2581395.507581792, 9837517.190483654 2581354.179031495, 9837504.633645093 2581325.1237236774, 9837499.82464309 2581317.5283611338, 9837489.382874854 2581282.3003916983)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,58,5.0,924.4331675042143
10281869262,10281869263,0,1126611417,primary,40,Acharya Jagadish Chandra Bose Road,True,False,42.91570032922606,"LINESTRING (9837738.794193976 2581318.9268720723, 9837744.43809216 2581365.1139675574)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,35,26.0,260.84594138274946
10281869262,1202168312,0,104184080,tertiary,,Badur Bagan Lane,False,False,203.2848230592383,"LINESTRING (9837738.794193976 2581318.9268720723, 9837581.143531116 2581377.3630334823, 9837568.074622896 2581382.052884933, 9837532.11842737 2581395.507581792)",,,,,,,,30,1,6.48,204,300.0,65.0,3,53,34,5.0,987.0020780816923
12123721556,1202168677,0,1309222783,residential,,,False,False,46.17840075322083,"LINESTRING (9837394.082258785 2581131.033159901, 9837442.361521943 2581117.7715729903)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,43,5.0,348.88054788661947
10281869261,10281869262,0,1126611417,primary,40,Acharya Jagadish Chandra Bose Road,True,False,105.25882263914136,"LINESTRING (9837720.971943501 2581206.202445782, 9837738.794193976 2581318.9268720723)",,,,,,,,16,0,6.48,204,300.0,65.0,3,53,66,33.0,924.2498753019995
10281869261,1202168700,0,104184017,residential,,,False,False,224.84427481300037,"LINESTRING (9837720.971943501 2581206.202445782, 9837669.019137146 2581223.936901072, 9837538.118547924 2581265.735314852, 9837489.382874854 2581282.3003916983)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,36,5.0,1101.9272671921615
1202332294,1202332258,0,103568951,tertiary,,Mahendra Sreemani Street,False,True,40.95588088211907,"LINESTRING (9837586.598186165 2581561.280950896, 9837544.241119917 2581574.6152297882)",,,,,,,,8,0,6.48,204,300.0,65.0,3,53,47,5.0,281.59116817515155
1202332294,1202332455,0,103568951,tertiary,,Mahendra Sreemani Street,False,False,48.975486372090884,"LINESTRING (9837586.598186165 2581561.280950896, 9837607.993792295 2581554.9634481785, 9837637.638172692 2581546.6325465506)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,61,5.0,444.1005602437053
1202332455,1202332294,0,103568951,tertiary,,Mahendra Sreemani Street,False,True,48.975486372090884,"LINESTRING (9837637.638172692 2581546.6325465506, 9837607.993792295 2581554.9634481785, 9837586.598186165 2581561.280950896)",,,,,,,,15,0,6.48,204,300.0,65.0,3,53,54,5.0,402.9611516911489
1202332455,9490449620,0,"[1322138627, 1322138628, 1322138629]",tertiary,,Sukiya Street,False,False,126.03627807721979,"LINESTRING (9837637.638172692 2581546.6325465506, 9837678.804120388 2581534.0457798024, 9837719.012720462 2581522.170342908, 9837767.614810143 2581513.7791763744, 9837769.941387499 2581513.381319446)",,,,,,,,21,0,6.48,204,300.0,65.0,3,53,18,5.0,387.8383606467948
1285915517,1285908443,0,113382309,secondary,,Narkeldanga Main Road,False,False,158.466536733202,"LINESTRING (9838227.920904573 2580738.9527852437, 9838274.563771214 2580720.567840128, 9838350.116309617 2580697.493255837, 9838370.75494321 2580691.1881372817, 9838391.78319502 2580689.512398719)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,78,5.0,1638.8467838227705
1285915517,1216038552,0,113382309,secondary,,Narkeldanga Main Road,False,True,44.972243279518054,"LINESTRING (9838227.920904573 2580738.9527852437, 9838197.753322568 2580750.8397179637, 9838182.313309195 2580756.168345737)",,,,,,,,7,0,6.48,204,300.0,65.0,3,53,43,5.0,277.6567753223132
1285915517,1285915587,0,113384731,residential,,Kasai Bustee 1st Ln,False,True,289.4124937826328,"LINESTRING (9838227.920904573 2580738.9527852437, 9838238.574179841 2580786.994852619, 9838251.88799094 2580849.3231621166, 9838252.756282968 2580870.4810843626, 9838257.186798701 2580888.420130144, 9838269.031192522 2580928.517825364, 9838281.988781251 2580985.939918835, 9838295.302592348 2581044.9656494586)",,,,,,,,41,0,6.48,204,300.0,65.0,3,53,34,5.0,1396.4029746331416
1285908431,1285908472,0,113382329,residential,,Chamru Singh Ln,False,True,279.7051924164924,"LINESTRING (9838133.121226214 2580508.099629188, 9838174.832639413 2580500.420251423, 9838265.357649328 2580477.5026946077, 9838335.33308124 2580456.0318297115, 9838350.09404572 2580483.036178603, 9838361.21486285 2580518.9737306205, 9838372.714166246 2580542.144511511)",,,,,,,,33,0,6.48,204,300.0,65.0,3,53,29,5.0,1148.9740696093934
1285908431,1285339525,0,"[1126728233, 1433973954]",secondary,,Canal East Road,False,False,1035.7501963627112,"LINESTRING (9838133.121226214 2580508.099629188, 9838121.488339424 2580447.134870805, 9838116.72386522 2580422.1679560067, 9838112.660703804 2580380.673050712, 9838112.60504406 2580373.741169313, 9838116.189531662 2580334.307860751, 9838123.36963882 2580299.2628069194, 9838124.19340305 2580295.23630736, 9838131.11747538 2580261.4450935237, 9838153.804387601 2580195.1889564684, 9838175.901306523 2580144.436162628, 9838206.358319206 2580087.101363936, 9838224.837354679 2580055.4564010194, 9838251.119886454 2580023.208738896, 9838339.496430194 2579931.2520108805, 9838354.29079052 2579918.123987781, 9838414.113884872 2579865.1056859554, 9838418.321761625 2579861.3806683794, 9838499.473670414 2579801.6961155236, 9838542.109035388 2579772.4747523325, 9838594.45145996 2579736.5990895666, 9838636.27419265 2579701.326252011, 9838658.961104874 2579671.4782087132, 9838674.490173839 2579638.6285461225, 9838682.2157465 2579612.7828388815)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,21,5.0,2755.690494834032
1285908431,1216038552,0,1126728233,secondary,,Canal East Road,False,True,233.50304299828628,"LINESTRING (9838133.121226214 2580508.099629188, 9838150.164240252 2580607.280860023, 9838154.57249209 2580632.4529987075, 9838166.884427771 2580702.8339221827, 9838182.313309195 2580756.168345737)",,,,,,,,19,0,6.48,204,300.0,65.0,3,53,51,5.0,1534.638623149512
1217614463,1217614530,0,105738773,living_street,,,False,True,13.665428348440566,"LINESTRING (9838009.645647025 2581495.6344988667, 9838003.311568 2581482.240002142)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,53,5.0,217.512124296082
1217614463,1217614618,0,105738762,living_street,,,False,True,101.71314393407548,"LINESTRING (9838009.645647025 2581495.6344988667, 9838036.106289987 2581489.8595525096, 9838061.57618948 2581482.0712146726, 9838068.032719946 2581499.9024145845, 9838073.465111097 2581537.1080765813)",,,,,,,,47,0,6.48,204,300.0,65.0,3,53,40,5.0,733.8230908835623
1217614463,1217614738,0,105738773,living_street,,,False,False,42.83632503186851,"LINESTRING (9838009.645647025 2581495.6344988667, 9838011.627133962 2581501.8073038748, 9838020.599484919 2581540.749075848)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,37,5.0,320.7932831414962
1217614530,1217614463,0,105738773,living_street,,,False,False,13.665428348440566,"LINESTRING (9838003.311568 2581482.240002142, 9838009.645647025 2581495.6344988667)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,50,5.0,212.5925700906434
1217614618,1217614463,0,105738762,living_street,,,False,False,101.71314393407548,"LINESTRING (9838073.465111097 2581537.1080765813, 9838068.032719946 2581499.9024145845, 9838061.57618948 2581482.0712146726, 9838036.106289987 2581489.8595525096, 9838009.645647025 2581495.6344988667)",,,,,,,,47,0,6.48,204,300.0,65.0,3,53,71,5.0,1112.1959863183229
1217614618,1217614738,0,105738793,tertiary,,Harinath Dey Road,False,False,48.87869055090779,"LINESTRING (9838073.465111097 2581537.1080765813, 9838055.698520366 2581537.9640730256, 9838020.599484919 2581540.749075848)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,49,5.0,443.0067004393378
1217614618,1217614579,0,105738793,tertiary,,Harinath Dey Road,False,True,82.36356025266818,"LINESTRING (9838073.465111097 2581537.1080765813, 9838116.46783039 2581536.143573598, 9838132.252934184 2581536.432924487, 9838162.743342714 2581537.240695746)",,,,,,,,44,0,6.48,204,300.0,65.0,3,53,68,5.0,902.6866516617723
1217614738,1217614510,0,105738793,tertiary,,Harinath Dey Road,False,False,42.98927475233814,"LINESTRING (9838020.599484919 2581540.749075848, 9837974.134729462 2581544.438301086)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,45,5.0,332.742083662626
1217614738,1217614463,0,105738773,living_street,,,False,True,42.83632503186851,"LINESTRING (9838020.599484919 2581540.749075848, 9838011.627133962 2581501.8073038748, 9838009.645647025 2581495.6344988667)",,,,,,,,24,0,6.48,204,300.0,65.0,3,53,49,5.0,382.47759118738685
1217614738,1217614618,0,105738793,tertiary,,Harinath Dey Road,False,True,48.87869055090779,"LINESTRING (9838020.599484919 2581540.749075848, 9838055.698520366 2581537.9640730256, 9838073.465111097 2581537.1080765813)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,20,5.0,272.90885732217873
1217614473,1217614708,0,105738745,residential,,Sitanath Rd,False,True,40.552765099225425,"LINESTRING (9837891.914153563 2581033.199065506, 9837887.316658594 2580989.4722942812)",,,,,,,,39,0,6.48,204,300.0,65.0,3,53,16,5.0,283.46130899051286
1217614473,1217614575,0,105738745,residential,,Sitanath Rd,False,False,64.47414258343943,"LINESTRING (9837891.914153563 2581033.199065506, 9837891.535667295 2581037.7200368373, 9837894.574689392 2581080.2051715413, 9837898.615586909 2581102.6172089097)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,32,5.0,443.1807075204074
1217614473,11843831118,0,105738774,residential,,,False,True,161.85581684115166,"LINESTRING (9837891.914153563 2581033.199065506, 9837806.7992709 2581048.4377577906, 9837785.626303753 2581056.081221053, 9837744.360168515 2581061.5907858685, 9837720.782700365 2581064.0019745464, 9837719.613845712 2581064.1225339896)",,,,,,,,53,0,6.48,204,300.0,65.0,3,53,12,5.0,508.6723762512584
1217614708,1217614473,0,105738745,residential,,Sitanath Rd,False,False,40.552765099225425,"LINESTRING (9837887.316658594 2580989.4722942812, 9837891.914153563 2581033.199065506)",,,,,,,,39,0,6.48,204,300.0,65.0,3,53,56,5.0,478.11458146679485
1217614708,1217614781,0,105738778,residential,,,False,True,21.19092709932453,"LINESTRING (9837887.316658594 2580989.4722942812, 9837864.585218573 2580992.8117761966)",,,,,,,,28,0,6.48,204,300.0,65.0,3,53,11,5.0,178.57202377110838
1217614708,1217614580,0,105738778,residential,,,False,False,74.74620455254203,"LINESTRING (9837887.316658594 2580989.4722942812, 9837924.441708772 2580984.059200473, 9837967.566879505 2580978.187984907)",,,,,,,,32,0,6.48,204,300.0,65.0,3,53,49,5.0,610.1076827689471
1217614575,1217614865,0,105738779,tertiary,,Raja Raj Nariyan Street,False,False,15.34422944850924,"LINESTRING (9837898.615586909 2581102.6172089097, 9837914.512010194 2581097.7104289127)",,,,,,,,18,0,6.48,204,300.0,65.0,3,53,20,5.0,137.42615067642217
1217614575,1217614473,0,105738745,residential,,Sitanath Rd,False,True,64.47414258343944,"LINESTRING (9837898.615586909 2581102.6172089097, 9837894.574689392 2581080.2051715413, 9837891.535667295 2581037.7200368373, 9837891.914153563 2581033.199065506)",,,,,,,,37,0,6.48,204,300.0,65.0,3,53,13,5.0,296.17966243016554
1217614575,1217614574,0,105738779,tertiary,,Raja Raj Nariyan Street,False,True,159.60059795254347,"LINESTRING (9837898.615586909 2581102.6172089097, 9837873.991715543 2581110.7308802423, 9837846.150710898 2581117.253165717, 9837732.33766351 2581146.8626861363, 9837731.447107585 2581147.0917502213)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,31,5.0,704.3142243834617
11843831118,1217614581,0,1126940575,primary,40,Acharya Prafulla Chandra Road,True,False,53.172121885721644,"LINESTRING (9837719.613845712 2581064.1225339896, 9837711.476390935 2581007.049791461)",,SH1,,,,,,13,0,6.48,204,300.0,65.0,3,53,72,30.0,535.007133092635
11843831118,1217614473,0,105738774,residential,,,False,False,161.8558168411517,"LINESTRING (9837719.613845712 2581064.1225339896, 9837720.782700365 2581064.0019745464, 9837744.360168515 2581061.5907858685, 9837785.626303753 2581056.081221053, 9837806.7992709 2581048.4377577906, 9837891.914153563 2581033.199065506)",,,,,,,,53,0,6.48,204,300.0,65.0,3,53,17,5.0,605.7858663559495
10281869264,1217614493,0,105738767,tertiary,,Garpar Road,False,True,13.995688756389361,"LINESTRING (9837748.957663486 2581388.6114454814, 9837762.371662127 2581385.898805234, 9837763.829947455 2581385.59740079)",,,,,,,,14,0,6.48,204,300.0,65.0,3,53,16,5.0,107.47172241226758
10281869264,9490449620,0,"[1124374140, 1124391495]",primary,40,"['Acharya Prafulla Chandra Bose Road', 'Acharya Jagadish Chandra Bose Road']",True,False,116.74894384285116,"LINESTRING (9837748.957663486 2581388.6114454814, 9837756.88361123 2581447.6506631705, 9837769.941387499 2581513.381319446)",,SH1,,,,,,19,0,6.48,204,300.0,65.0,3,53,33,27.0,567.9258176176907
1217614574,11843831118,0,1126940575,primary,40,Acharya Prafulla Chandra Road,True,False,77.29883529223022,"LINESTRING (9837731.447107585 2581147.0917502213, 9837719.613845712 2581064.1225339896)",,SH1,,,,,,9,0,6.48,204,300.0,65.0,3,53,74,32.0,742.0136573950043
1217614574,1217614575,0,105738779,tertiary,,Raja Raj Nariyan Street,False,False,159.60059795254347,"LINESTRING (9837731.447107585 2581147.0917502213, 9837732.33766351 2581146.8626861363, 9837846.150710898 2581117.253165717, 9837873.991715543 2581110.7308802423, 9837898.615586909 2581102.6172089097)",,,,,,,,20,0,6.48,204,300.0,65.0,3,53,30,5.0,685.1621526291565
1217614499,1217614635,0,105738768,tertiary,,Bipra Das Street,False,False,170.01794019068902,"LINESTRING (9838221.141547583 2581274.162524371, 9838194.358078098 2581279.6601054175, 9838117.32499047 2581294.5855648895, 9838041.082271226 2581313.405165779)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,54,5.0,1257.3162524356646
1217614499,1217614785,0,105741954,secondary,,Canal West Road,True,False,249.9287190393361,"LINESTRING (9838221.141547583 2581274.162524371, 9838221.820596477 2581277.3332781293, 9838232.863489963 2581339.060620172, 9838245.364668781 2581408.93817716, 9838266.481976185 2581526.9687417676, 9838271.702860301 2581540.110092476)",,,,,,,,28,0,6.48,204,300.0,65.0,3,53,57,5.0,1860.1124382290589
1217614785,1217614783,0,105738793,tertiary,,Harinath Dey Road,False,False,50.51774341387729,"LINESTRING (9838271.702860301 2581540.110092476, 9838227.83184898 2581536.8428382548, 9838217.134045916 2581538.1810862166)",,,,,,,,25,0,6.48,204,300.0,65.0,3,53,76,5.0,596.321819934561
1217614785,1309394281,0,"[116024353, 1421475074, 1421475075]",residential,,,False,True,56.61833367834046,"LINESTRING (9838271.702860301 2581540.110092476, 9838280.007294314 2581539.9292481295, 9838289.01304112 2581539.42288397, 9838321.774367262 2581535.094676667, 9838332.694809308 2581533.647922388)",,,,yes,,,,8,0,6.48,204,300.0,65.0,3,53,63,5.0,478.6346026082539
1217614509,1217614564,0,105738779,tertiary,,Raja Raj Nariyan Street,False,False,67.35832255370454,"LINESTRING (9837998.32445481 2581074.816160073, 9838069.09025511 2581056.768409562)",,,,,,,,30,0,6.48,204,300.0,65.0,3,53,69,5.0,718.3269107446736
1217614509,1217614565,0,105738779,tertiary,,Raja Raj Nariyan Street,False,True,50.721605705207935,"LINESTRING (9837998.32445481 2581074.816160073, 9837945.25845355 2581089.247141021)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,61,5.0,516.882153762122
1217614509,1217614522,0,105741941,secondary,,Raja Dinendra Street,False,True,66.87750716794189,"LINESTRING (9837998.32445481 2581074.816160073, 9837976.327723432 2581005.723642191)",,,,,,,,29,0,6.48,204,300.0,65.0,3,53,23,5.0,340.1819197835196
1217614509,1217614635,0,105741941,secondary,,Raja Dinendra Street,False,False,225.5305306276968,"LINESTRING (9837998.32445481 2581074.816160073, 9837999.6825526 2581079.083967669, 9838009.534327533 2581111.9003101666, 9838030.00598189 2581181.3067264184, 9838035.505164737 2581202.091334104, 9838043.865258494 2581268.9784035604, 9838041.082271226 2581313.405165779)",,,,,,,,50,0,6.48,204,300.0,65.0,3,53,76,5.0,2317.4384393245946
1217614564,1217614532,0,105738779,tertiary,,Raja Raj Nariyan Street,False,False,95.02704368562208,"LINESTRING (9838069.09025511 2581056.768409562, 9838168.46516454 2581029.5702334065)",,,,,,,,24,1,6.48,204,300.0,65.0,3,53,52,5.0,720.5687525982818
1217614564,1217614509,0,105738779,tertiary,,Raja Raj Nariyan Street,False,True,67.35832255370454,"LINESTRING (9838069.09025511 2581056.768409562, 9837998.32445481 2581074.816160073)",,,,,,,,30,0,6.48,204,300.0,65.0,3,53,42,5.0,500.08594567067087
1217614564,1217614511,0,105738794,residential,,Dr MN Chatterjee Sarani,False,False,168.03919684773143,"LINESTRING (9838069.09025511 2581056.768409562, 9838057.301521033 2581017.9844990205, 9838053.83948487 2581007.1221268787, 9838033.712920934 2580941.0679657324, 9838014.009371065 2580924.937239505, 9837980.257301455 2580913.1948522353)",,,,,,,,46,0,6.48,204,300.0,65.0,3,53,13,5.0,502.74114708246105
1217614565,1217614509,0,105738779,tertiary,,Raja Raj Nariyan Street,False,False,50.721605705207935,"LINESTRING (9837945.25845355 2581089.247141021, 9837998.32445481 2581074.816160073)",,,,,,,,27,0,6.48,204,300.0,65.0,3,53,15,5.0,236.89889026937428
1217614565,1217614559,0,105738779,tertiary,,Raja Raj Nariyan Street,False,True,11.765767911241326,"LINESTRING (9837945.25845355 2581089.247141021, 9837933.06896931 2581093.008601773)",,,,,,,,21,0,6.48,204,300.0,65.0,3,53,67,5.0,210.19677400638025
