u,v,key,osmid,highway,lanes,name,oneway,reversed,length,geometry,bridge,maxspeed,ref,width,junction,tunnel,access,building_density,vegetation_score,wind_speed_mps,wind_direction,temperature_k,humidity_pct,openweather_aqi_1to5,AQI,vehicle_count,avg_speed_kmph,carbon_cost
1664444357,6510738016,0,1136761586,secondary,2,,True,False,238.4941925279811,"LINESTRING (9843778.433166966 2580085.3895205907, 9843667.826120913 2580138.0227564797, 9843545.986938238 2580198.612665957)",,,,,,,,9,1,4.61,196,300.0,65.0,3,62,60,5.0,1771.5581862014642
1664444358,1664444357,0,657469535,secondary_link,,,False,False,11.011453396580968,"LINESTRING (9843783.95461371 2580095.9740195936, 9843778.433166966 2580085.3895205907)",,,,,,,,1,1,4.61,196,300.0,65.0,3,62,13,5.0,31.577867298666312
1664444358,9407485384,0,158014391,secondary,2,,True,False,246.54670092774654,"LINESTRING (9843783.95461371 2580095.9740195936, 9843819.064781103 2580078.7350326427, 9843822.070407357 2580077.2642947235, 9843849.555189634 2580062.9788553165, 9843872.642852023 2580050.971862578, 9843891.856596135 2580041.3156427843, 9843925.38602676 2580024.4624786098, 9843927.055819124 2580023.63067052, 9843943.319596726 2580015.74657852, 9843979.465035388 2579998.073688637, 9844023.280386964 2579976.977153016)",,,,,,,,6,1,4.61,196,300.0,65.0,3,62,63,5.0,1903.293059013764
6510738016,1664444364,0,1523465714,secondary,2,,True,False,6.043301339897489,"LINESTRING (9843545.986938238 2580198.612665957, 9843540.120401075 2580201.5300527676)",,,,,,,,5,1,4.61,196,300.0,65.0,3,62,58,5.0,76.46137732568653
9407485384,2047690131,0,158014391,secondary,2,,True,False,26.66515895120722,"LINESTRING (9844023.280386964 2579976.977153016, 9844049.329147812 2579964.439795962)",,,,,,,,2,1,4.61,196,300.0,65.0,3,62,70,5.0,243.38733519014065
9407485384,9407485383,0,1019992621,secondary_link,,,False,False,10.986706499103002,"LINESTRING (9844023.280386964 2579976.977153016, 9844018.25987793 2579966.175737144)",,,,,,,,1,1,4.61,196,300.0,65.0,3,62,55,5.0,86.91226289407982
1664444364,1708037889,0,158645673,secondary,,,True,False,10.805839449134163,"LINESTRING (9843540.120401075 2580201.5300527676, 9843545.842222903 2580211.7529659653)",,,,,,,,5,1,4.61,196,300.0,65.0,3,62,72,5.0,127.76245284051917
1664444364,6510467334,0,"[1523465712, 1523465715, 153802908]",secondary,2,,True,False,154.08258379123987,"LINESTRING (9843540.120401075 2580201.5300527676, 9843535.088760091 2580203.9893379156, 9843530.057119107 2580206.448623427, 9843487.521941675 2580227.2681776104, 9843430.3705151 2580255.236583292, 9843427.520736137 2580256.6350048115, 9843390.228706721 2580275.2725994056)",,,,,,,,7,1,4.61,196,300.0,65.0,3,62,61,5.0,1172.2845133518758
1708037889,1708037888,0,1523465716,secondary,2,,True,False,5.829754286101625,"LINESTRING (9843545.842222903 2580211.7529659653, 9843548.068612717 2580210.571544071, 9843551.363669645 2580208.6788581517)",,,,,,,,7,1,4.61,196,300.0,65.0,3,62,33,5.0,67.48582697296244
1708037889,13985577327,0,1523465717,secondary,,,True,False,267.29384339136595,"LINESTRING (9843545.842222903 2580211.7529659653, 9843580.540508183 2580287.0748127433, 9843622.207393587 2580375.115489917, 9843670.208358016 2580473.4882073724)",,,,,,,,12,1,4.61,196,300.0,65.0,3,62,51,5.0,1705.2383215551597
6510467334,6510467335,0,693465222,secondary_link,,,False,True,10.714361100630958,"LINESTRING (9843390.228706721 2580275.2725994056, 9843395.538646434 2580285.604056386)",,,,,,,,1,1,4.61,196,300.0,65.0,3,62,56,5.0,86.40050659624004
6510467334,2195219278,0,1523465715,secondary,2,,True,False,398.1147895789064,"LINESTRING (9843390.228706721 2580275.2725994056, 9843384.072738882 2580278.3346641646, 9843368.554801865 2580286.0380500513, 9843363.990702743 2580288.304461602, 9843302.408760434 2580318.913103199, 9843254.140629226 2580342.710486983, 9843191.23398498 2580373.7291138694, 9843171.207608584 2580383.5543031357, 9843064.407689119 2580435.6218754956, 9843008.703415927 2580462.4574141074, 9843002.692163423 2580465.302514183)",,,,,,,,6,2,4.61,196,300.0,65.0,3,62,29,5.0,1421.8394677345946
1664471841,1664471846,0,689667491,secondary_link,,,False,True,11.482910585579932,"LINESTRING (9844251.429683346 2580740.037799034, 9844257.084713478 2580751.1290551745)",,,,,,,,4,0,4.61,196,300.0,65.0,3,62,59,5.0,113.69900694590592
1664471841,1708037975,0,1136761584,secondary,2,Street Number 13,True,False,363.4070299025487,"LINESTRING (9844251.429683346 2580740.037799034, 9844241.70035985 2580744.0161835365, 9844168.084780589 2580781.364821477, 9844100.291210694 2580814.5060814847, 9844089.615671529 2580819.7262277743, 9844070.568906654 2580829.0453382772, 9844032.319529619 2580847.719742327, 9843989.795484135 2580868.4798210473, 9843897.578417962 2580913.2551314095)",,,13,,,,,10,1,4.61,196,300.0,65.0,3,62,70,5.0,3112.019051181409
1664471846,2039943041,0,562984694,secondary,2,Street Number 13,True,False,65.28083893506154,"LINESTRING (9844257.084713478 2580751.1290551745, 9844320.013621623 2580718.735374583)",,,13,,,,,6,0,4.61,196,300.0,65.0,3,62,25,5.0,238.2425168051846
1664471846,1664471841,0,689667491,secondary_link,,,False,False,11.482910585579932,"LINESTRING (9844257.084713478 2580751.1290551745, 9844251.429683346 2580740.037799034)",,,,,,,,4,0,4.61,196,300.0,65.0,3,62,44,5.0,93.02976789186204
1708037975,1708037976,0,1136761584,secondary,2,Street Number 13,True,False,11.545501896562577,"LINESTRING (9843897.578417962 2580913.2551314095, 9843886.257225748 2580918.595867115)",,,13,,,,,1,0,4.61,196,300.0,65.0,3,62,35,5.0,65.89110796556282
1708037975,2041800310,0,158645675,secondary,,,True,False,332.7891852331962,"LINESTRING (9843897.578417962 2580913.2551314095, 9843890.431706654 2580898.6072985027, 9843836.89816353 2580790.6839104616, 9843767.022919158 2580645.726253859, 9843746.885223275 2580604.2187346434, 9843739.360025696 2580588.9925054056)",,,,,,,,4,2,4.61,196,300.0,65.0,3,62,76,5.0,3061.4373693267494
2039943041,2039943082,0,193477753,residential,,,False,False,233.40053262552715,"LINESTRING (9844320.013621623 2580718.735374583, 9844375.328276599 2580835.6519036107, 9844427.30334685 2580947.9156928128)",,,,,,,,23,0,4.61,196,300.0,65.0,3,62,39,5.0,1219.714492687467
2039943041,1702511541,0,562984694,secondary,2,Street Number 13,True,False,79.60199712673554,"LINESTRING (9844320.013621623 2580718.735374583, 9844327.77259013 2580714.732884751, 9844377.409951076 2580690.452741201, 9844397.692362297 2580681.145764102)",,,13,,,,,7,0,4.61,196,300.0,65.0,3,62,43,5.0,458.14630517395534
1664472042,5428015573,0,310458367,secondary,2,Street Number 13,True,False,28.65008017290185,"LINESTRING (9843587.609295847 2581216.510369564, 9843594.422048684 2581204.611047592, 9843603.928733198 2581190.0955741745)",,,13,,,,,2,3,4.61,196,300.0,65.0,3,62,73,5.0,264.3747023146202
1664472042,1664046233,0,"[1524292952, 310458360, 1524292951]",primary,2,Salt Lake Bypass,True,False,399.5456741404551,"LINESTRING (9843587.609295847 2581216.510369564, 9843702.769309074 2581290.124804191, 9843705.774935326 2581292.0417255335, 9843722.717761824 2581302.868115633, 9843739.649456372 2581313.694512788, 9843826.523186987 2581375.8921806007, 9843864.10464708 2581399.29322427, 9843879.08825054 2581408.6247161026, 9843896.231452122 2581417.2931221263, 9843912.517493626 2581425.6480712965, 9843951.534975149 2581450.893787396)",,,,,,,,3,3,4.61,196,300.0,65.0,3,62,65,5.0,3134.8562582955497
5428015573,5428015572,0,563179859,primary_link,,,True,False,11.667531241209643,"LINESTRING (9843603.928733198 2581190.0955741745, 9843593.38677742 2581183.1030748957)",,,,,,,,2,2,4.61,196,300.0,65.0,3,62,36,5.0,66.80373496202566
5428015573,6510066282,0,310458368,secondary,2,Street Number 13,True,False,268.68002560143026,"LINESTRING (9843603.928733198 2581190.0955741745, 9843606.544741232 2581185.6589536015, 9843613.402021863 2581174.6517995237, 9843639.495310506 2581132.9380068895, 9843644.02601378 2581125.137780413, 9843659.699798087 2581100.2904064213, 9843673.013609184 2581082.459635471, 9843686.026857657 2581067.7513736365, 9843694.453743111 2581058.661192096, 9843710.695256816 2581041.1198080895, 9843712.899382735 2581038.780958288, 9843722.795685468 2581030.1850853013, 9843737.222691474 2581017.200864833, 9843745.126375321 2581010.738898168, 9843753.375149587 2581004.011704199, 9843786.637413437 2580982.154370555, 9843796.40013278 2580977.0667879204)",,,13,,,,,6,2,4.61,196,300.0,65.0,3,62,55,5.0,1809.6881689694396
1664472105,1742495420,0,1227078432,tertiary,2,Canal Side Road,False,True,10.786452557019741,"LINESTRING (9843553.768170645 2581268.9060670016, 9843563.731265072 2581275.0305633624)",,,,,,,,6,4,4.61,196,300.0,65.0,3,62,58,5.0,105.4737097968574
1664472105,1664472042,0,"[153805234, 153805231]",secondary,2,Street Number 13,True,False,57.53306122297019,"LINESTRING (9843553.768170645 2581268.9060670016, 9843580.718619367 2581226.613346683, 9843587.609295847 2581216.510369564)",yes,,13,,,,,4,4,4.61,196,300.0,65.0,3,62,51,5.0,372.50233468457753
1742495420,1684336113,0,156148005,residential,,,False,True,47.85139548544207,"LINESTRING (9843563.731265072 2581275.0305633624, 9843537.793823719 2581319.963699222)",,,,,,,,11,2,4.61,196,300.0,65.0,3,62,76,5.0,497.80472682723166
1742495420,1664472105,0,1227078432,tertiary,2,Canal Side Road,False,False,10.786452557019741,"LINESTRING (9843563.731265072 2581275.0305633624, 9843553.768170645 2581268.9060670016)",,,,,,,,6,4,4.61,196,300.0,65.0,3,62,25,5.0,62.75935767105922
1742495420,1684349393,0,1227078432,tertiary,2,Canal Side Road,False,True,106.94630271232589,"LINESTRING (9843563.731265072 2581275.0305633624, 9843662.505049253 2581335.769293215)",,,,,,,,17,2,4.61,196,300.0,65.0,3,62,75,5.0,1053.916724410933
1664487461,6157936645,0,153806992,tertiary,,,True,False,295.2378344965884,"LINESTRING (9844408.957894767 2580676.5163888354, 9844476.918443896 2580644.388077791, 9844487.616246961 2580639.3367654956, 9844520.377573103 2580623.1460540984, 9844551.71400976 2580607.6666396386, 9844571.907365391 2580597.455538461, 9844578.375027806 2580594.188469634, 9844586.412295042 2580590.0654538027, 9844675.501283523 2580544.3868468604, 9844695.85048644 2580534.621840291)",,,,,,,,13,2,4.61,196,300.0,65.0,3,62,22,5.0,850.8278830709933
1664487461,13984711090,0,1128140451,secondary,2,,True,False,113.13374056132298,"LINESTRING (9844408.957894767 2580676.5163888354, 9844412.18616 2580683.327839872, 9844420.000788255 2580699.1328281667, 9844444.95861809 2580749.597979158, 9844446.684070198 2580753.130304354, 9844447.60802197 2580755.0230522933, 9844463.036903396 2580786.609068839)",,,,,,,,6,0,4.61,196,300.0,65.0,3,62,61,5.0,870.5389809088841
6157936645,6157936646,0,657477156,tertiary_link,,,False,True,12.46343714249387,"LINESTRING (9844695.85048644 2580534.621840291, 9844689.794706142 2580522.542173439)",,,,,,,,4,0,4.61,196,300.0,65.0,3,62,34,5.0,83.25082354137498
6157936645,11982377441,0,"[153806992, 158014642]",tertiary,,,True,False,215.10381613144605,"LINESTRING (9844695.85048644 2580534.621840291, 9844739.966400642 2580513.4281791113, 9844781.956112567 2580493.259264993, 9844813.348208971 2580477.1892511253, 9844849.716286615 2580458.5634855554, 9844890.192053467 2580438.1896947008, 9844905.153393028 2580431.860563574)",,,,,,,,6,0,4.61,196,300.0,65.0,3,62,11,5.0,326.3370372935088
13984711090,13984711089,0,1534787122,secondary_link,,,False,True,11.003993795557394,"LINESTRING (9844463.036903396 2580786.609068839, 9844452.071933553 2580791.310809261)",,,,,,,,3,0,4.61,196,300.0,65.0,3,62,73,5.0,123.79498564908276
13984711090,4089156329,0,1128140451,secondary,2,,True,False,119.2579081499379,"LINESTRING (9844463.036903396 2580786.609068839, 9844468.16873192 2580797.1216800315, 9844471.519448593 2580803.9693477806, 9844476.261658901 2580813.7827357077, 9844483.631009191 2580829.0332825035, 9844488.039261028 2580838.1474499586, 9844488.428879246 2580838.9672430446, 9844519.386829633 2580902.9835632774)",,,,,,,,4,0,4.61,196,300.0,65.0,3,62,42,5.0,633.459857075687
1664524163,1673489677,0,1126855619,secondary,2,,True,False,12.289600228903826,"LINESTRING (9841379.186445797 2581498.660619785, 9841379.598327912 2581496.7677871147, 9841378.618716393 2581490.438252681, 9841376.214215392 2581486.07388939)",,,,,,,,6,1,4.61,196,300.0,65.0,3,62,67,5.0,138.20838584038677
1673489677,6508239102,0,154887808,tertiary,,,True,False,183.93285670452337,"LINESTRING (9841376.214215392 2581486.07388939, 9841384.251482626 2581473.2580999467, 9841450.686954731 2581367.368470155, 9841482.201502576 2581317.1425650343)",,,,,,,,18,1,4.61,196,300.0,65.0,3,62,57,5.0,1357.5007398589398
1673489677,1673489674,0,1126855618,secondary,2,,True,False,12.606250487003095,"LINESTRING (9841376.214215392 2581486.07388939, 9841375.524034549 2581484.832095625, 9841370.703900598 2581480.612408766, 9841365.8281069 2581478.5507907197, 9841365.282641394 2581478.502565739)",,,,,,,,7,1,4.61,196,300.0,65.0,3,62,25,5.0,82.21875146100929
1664524186,1664524163,0,153747151,secondary,2,,True,False,13.670926407376232,"LINESTRING (9841372.395956857 2581511.3679224076, 9841374.533291083 2581509.607707233, 9841378.140042583 2581503.5795744862, 9841378.596452495 2581501.421503494, 9841379.186445797 2581498.660619785)",,,,,,,,5,1,4.61,196,300.0,65.0,3,62,43,5.0,104.94198026206135
1664524186,6463499199,0,153813979,secondary,2,4th Avenue,True,False,166.4704335070195,"LINESTRING (9841372.395956857 2581511.3679224076, 9841377.961931396 2581515.262097738, 9841463.065682108 2581569.382789959, 9841523.72367264 2581609.7232557912)",,,,,,,,17,2,4.61,196,300.0,65.0,3,62,23,5.0,550.8583964793737
6463499199,6463499198,0,689048136,secondary_link,,,False,False,14.697776338330517,"LINESTRING (9841523.72367264 2581609.7232557912, 9841533.06337792 2581596.8109202925)",,,,,,,,5,1,4.61,196,300.0,65.0,3,62,46,5.0,115.53172538758446
6463499199,1705461379,0,153813979,secondary,2,4th Avenue,True,False,152.16056452038407,"LINESTRING (9841523.72367264 2581609.7232557912, 9841629.577376436 2581675.2978204186, 9841663.719064264 2581697.0113893156)",,,,,,,,17,1,4.61,196,300.0,65.0,3,62,62,5.0,1226.4746000316575
1664524242,1705350262,0,153813982,secondary,2,4th Avenue,True,False,77.44872053854814,"LINESTRING (9841963.38000153 2581870.45571882, 9841960.652674004 2581868.550787248, 9841892.603069285 2581825.267907261)",,,,,,,,13,1,4.61,196,300.0,65.0,3,62,50,5.0,539.0923232312888
1664524242,1706090563,0,1130844571,secondary,2,,True,False,14.381944205315076,"LINESTRING (9841963.38000153 2581870.45571882, 9841960.97550053 2581871.1188279623, 9841955.743484462 2581874.8201831174, 9841952.14786491 2581880.4626414236)",,,,,,,,5,1,4.61,196,300.0,65.0,3,62,58,5.0,134.49833166899293
1705350262,6464223858,0,153813982,secondary,2,4th Avenue,True,False,94.83008273034666,"LINESTRING (9841892.603069285 2581825.267907261, 9841806.130088836 2581769.6393240946)",,,,,,,,29,0,4.61,196,300.0,65.0,3,62,10,5.0,271.19609927641596
1705350262,1705461384,0,158308569,residential,,,False,False,53.12945015784443,"LINESTRING (9841892.603069285 2581825.267907261, 9841922.681595696 2581776.137755386)",,,,,,,,17,0,4.61,196,300.0,65.0,3,62,70,5.0,543.6873813258932
1706090563,1673435220,0,153813975,secondary,2,,True,False,17.446695795519336,"LINESTRING (9841952.14786491 2581880.4626414236, 9841951.557871608 2581881.3909947895, 9841951.090329746 2581883.9952071076, 9841950.411280852 2581887.6845085905, 9841951.491079913 2581894.0021378696, 9841953.205400072 2581897.004218274, 9841953.973504558 2581898.354551805)",,,,,,,,6,1,4.61,196,300.0,65.0,3,62,50,5.0,144.08017477311603
1664545406,1706979992,0,153750542,secondary,2,4th Avenue,True,False,265.96730524452704,"LINESTRING (9842709.910770686 2581703.389228106, 9842699.435606603 2581705.6317202095, 9842676.603979042 2581710.201100217, 9842428.851320334 2581767.891138003)",,,,,,,,21,1,4.61,196,300.0,65.0,3,62,21,5.0,784.6376092162081
1664545406,1664545438,0,1130844574,secondary,2,,True,False,30.67077716875955,"LINESTRING (9842709.910770686 2581703.389228106, 9842707.817964261 2581704.7757151234, 9842704.712150468 2581706.5962330354, 9842702.16293413 2581709.140135882, 9842700.470877867 2581712.3230290916, 9842700.259370835 2581717.422893348, 9842702.107274385 2581720.834860143, 9842703.932914032 2581723.1135238702, 9842706.994200028 2581725.4163007583, 9842710.411708396 2581727.863755079)",,,,,,,,4,1,4.61,196,300.0,65.0,3,62,30,5.0,139.81479780753438
1706979992,1663989221,0,153750542,secondary,2,4th Avenue,True,False,56.97193482227219,"LINESTRING (9842428.851320334 2581767.891138003, 9842395.02132708 2581773.991705439, 9842386.18255951 2581775.6554969465, 9842376.965305673 2581775.70372279, 9842368.371440984 2581772.460535141)",,,,,,,,5,1,4.61,196,300.0,65.0,3,62,41,5.0,314.7019193255791
1706979992,1706979988,0,158004709,residential,,,False,False,12.335562539424595,"LINESTRING (9842428.851320334 2581767.891138003, 9842428.205667287 2581760.7657745276, 9842427.971896356 2581757.956621916, 9842427.025680684 2581754.689324841)",,,,,,,,7,1,4.61,196,300.0,65.0,3,62,57,5.0,128.77524776966422
1664545463,6469226341,0,153815425,tertiary,,3rd Cross Road,True,False,119.89419991068522,"LINESTRING (9842042.828722108 2582813.7251040563, 9842035.247864787 2582825.722036854, 9841973.343095956 2582923.6028637253)",,,,,,,,40,0,4.61,196,300.0,65.0,3,62,67,5.0,1176.349367281909
1664545463,1663949686,0,350552525,tertiary,,,True,False,12.451551365971069,"LINESTRING (9842042.828722108 2582813.7251040563, 9842045.890008107 2582817.0287811677, 9842049.663738845 2582819.476396386, 9842053.916143393 2582820.9473771346)",,,,,,,,9,0,4.61,196,300.0,65.0,3,62,44,5.0,123.14419121232724
6469226341,1686650625,0,153815425,tertiary,,3rd Cross Road,True,False,26.283471435926803,"LINESTRING (9841973.343095956 2582923.6028637253, 9841958.114589617 2582947.693355286)",,,,,,,,28,0,4.61,196,300.0,65.0,3,62,46,5.0,297.48476232631594
6469226341,6469226342,0,689589430,tertiary_link,,,False,True,12.487726304275645,"LINESTRING (9841973.343095956 2582923.6028637253, 9841984.842399357 2582930.752840806)",,,,,,,,24,0,4.61,196,300.0,65.0,3,62,18,5.0,159.3734888172354
1664545495,6469625599,0,155004891,tertiary,,3rd Cross Road,True,False,31.021969851064025,"LINESTRING (9841878.688132936 2583098.6274709282, 9841896.666230697 2583070.1960954815)",,,,,,,,23,0,4.61,196,300.0,65.0,3,62,65,5.0,369.37136483829937
1664545495,1664545502,0,153815422,residential,2,,False,True,51.07701698497562,"LINESTRING (9841878.688132936 2583098.6274709282, 9841886.3469139 2583103.6192441615, 9841925.097228644 2583128.8554540407)",,,,,,,,30,0,4.61,196,300.0,65.0,3,62,32,5.0,358.53574522230633
6469625599,6469226340,0,155004891,tertiary,,3rd Cross Road,True,False,85.18692042119993,"LINESTRING (9841896.666230697 2583070.1960954815, 9841946.036424864 2582992.1246088445)",,,,,,,,36,0,4.61,196,300.0,65.0,3,62,40,5.0,601.2972180217596
